fips,PC1,PC2,PC3,PC4,PC5,PC6,PC7
01067,0.7099441371106263,-0.5341015023645189,0.005381695882104547,-0.21281761669186056,-0.0833693853286437,-0.44874496899832794,0.2913358839406591
01069,0.6833978506312147,0.4682455699187121,-0.026512492597513166,-0.09529403573421262,0.0059953813504152,-0.1468374260475568,0.11636822072118012
01071,1.2135654563056106,-0.028077254127029348,0.01181669656872985,0.2827635910682982,-0.4356802055142342,-0.1905758194589153,0.3073397710869299
01073,-0.7183948945980686,1.2915668678983856,0.007256264718660337,-0.2511642828937031,0.4086983355366316,-0.536930142849253,0.11923212475489954
01075,2.1909575266508075,-0.9658898442091491,-0.09962536879827188,0.7514044632888598,0.23524173386093025,0.22737314032757233,0.2601670451685305
01077,-0.06873245683106707,-0.24664767914600036,-0.05151655452973763,0.0684850259462089,0.13985036712058424,0.1477853708389341,0.6118982343344121
01079,1.94435059157927,0.03209812741997494,-0.11423378179971942,0.4559051797699236,0.4226494397997123,0.17328052701214208,0.22242824678042597
01081,-0.7837736791180882,1.8751272738026215,-0.07007284660275462,-1.1279076851974021,0.5385836046721689,-0.13731215593186943,0.20631098939306045
01083,-0.5343653239598578,0.966478451413613,-0.03134071969721503,-0.6326062427164069,-0.2664347960090177,0.25552292098997886,0.263717914684305
01085,2.8652077744379305,-0.06405638833502661,-0.1566375063573961,0.7935507683931481,1.2336368843443597,-0.22684468614125866,0.11145149617007219
01087,2.1955961066418186,0.3348251676116665,-0.02570836668783326,0.06407375695449584,0.5366113663160748,-0.9977522615506761,0.3178001142558754
01089,-2.054379361064994,1.2804868723975769,-0.0344756015804805,-0.865259896378011,0.5388880766337891,-0.16310137453127524,0.6152149932823477
01091,1.733577670276162,0.016472786738084028,-0.07310230398119802,0.4416557272816157,0.6286283574840429,-0.36867476423940676,0.3054576788099394
01093,1.5655774791426789,-0.39468585867634715,-0.02142087793324811,0.6755530784565337,-0.22435983591504335,-0.008386027699553414,0.234716720655607
01095,0.5899717225334314,0.8297980673733525,0.018074386802443332,-0.24896614145931414,-0.5134219661222501,-0.16636045537811467,0.1593168037304887
01097,1.1001357307270099,1.107794589156311,-0.016332067220637413,-0.3491794071648109,0.086147816319918,-0.4984786464506661,0.053357750248234116
01099,2.611864317893245,-0.6591991730574571,-0.17979627751746047,1.3601529605084224,1.379775262652831,0.10674707549171437,0.13052983323158898
01101,0.07258046380029386,1.4442711482710722,-0.02277053584418914,-0.7572846380333088,0.24331982121364568,-0.5002894559545561,0.4578086561262171
01103,0.32773934307207814,0.5075566848521043,-0.014782853572648889,-0.06777907738328114,-0.1686729537116981,-0.024693896086699144,0.17466393288524573
01105,3.8140174240071625,-0.49961212270363875,-0.29837057615812973,0.08065732783838167,2.211701565083762,-0.19365869897530447,0.5201149938326333
01107,2.105169181017506,-0.09624976809423726,-0.0918832794650256,0.46048198665829393,0.22114198709621347,0.1012003417127832,0.19831189076347455
01109,1.1725578604198246,0.9624612784300581,-0.13023041596224674,-0.45749213490494023,0.8214015628318297,-0.11459144803898577,0.4014771866734002
01111,1.5331117515144514,-0.2791742043274065,-0.020100043252327587,0.005551154706001373,-0.16951399434668324,-0.2555266922207163,0.22794238770530578
01113,2.0603905641125624,1.4874407592789762,-0.034927075077432986,0.027148363325959622,0.06219367422099284,-0.3794912704544438,-0.25007704229423144
01115,0.5283756448148805,0.850900382310876,0.04463120900404559,-0.09491486210974288,-0.8066729410726199,-0.08647849307105329,-0.03958211176114631
01117,-2.316324524582476,1.2896330933456193,0.0037088963269842536,-0.8787414455292598,0.4589576857764058,-0.37414592927743423,0.3693864460791943
01119,2.724083272044829,0.12191819068573244,-0.15011427366197003,-0.20002566662774088,1.1066942035452658,-0.4331902412746798,0.15609279438421958
01121,1.6925709472235202,0.49348624797659835,-0.017207801546147934,-0.17571804336252908,-0.4333260847173836,-0.15158274408316347,0.21711602640498082
01123,0.7531417953073666,-0.12750132844992715,0.05792606397805451,0.49832021752232764,-0.3134103056294891,-0.5333824136036225,0.0423818532658054
01125,-0.005192545078680552,1.5149031605021805,-0.05665424886061065,-0.7549333108911608,0.03285647306916591,0.044658519483375105,0.4272015427002408
01127,1.844881106154304,-0.08865606046281574,-0.05407341666706341,-0.46166773500375563,-0.3696694013928704,0.05627848456293259,0.14980904185904922
01129,1.955870374224478,-0.21519296265036894,-0.024368077083168273,0.4750075135337627,-0.15928993631683352,-0.22314762307474698,0.3748407276160127
01131,2.6727902943898796,-0.16544645341255057,-0.07092610810762091,-0.18150622662912744,0.05286675641716185,-0.2141764062237109,-0.18767734380878517
01133,1.410180794453847,-0.5377705460056511,-0.013419836112023562,0.4314486610263626,-0.28026455788646293,-0.06001378198122529,0.19409736435146815
02013,1.1971629655545153,0.42120051390625807,-0.34777592587352774,0.6411622080132421,2.9524021938365435,1.043107561463973,-2.865430403943232
02016,0.5361933249394912,3.0426189393499214,-0.021193601517987524,1.3236990554825014,0.23644688522744753,0.26704570135022,-1.5316339373843808
02020,-1.7603413570251882,2.025517511103789,-0.011967727928340333,-0.6842802421607431,0.1309670615849911,0.09086541111512111,-0.3186472889177859
02050,2.564655330645684,2.5039302743176255,-0.16009411749762895,0.1670768320167897,0.37158849265808447,0.57180800034044,-0.7749066965950372
02060,0.4558709557004333,1.092594099342424,-0.12202417983498394,0.023672128101336204,0.426452217531175,0.5704523583245238,-0.32338225859386543
02068,-1.5966786764464058,1.3809101069409306,-0.14939168294732189,-1.0395062194245128,0.9066610643624518,0.5921527101366246,-0.010256939758617363
02070,1.1773400148352706,1.3897188432705712,-0.17794221410970826,-1.1644700855309478,1.2085823794133717,0.27493569387343386,-2.295932771499566
02090,-0.7281438197073995,1.8902271117849194,-0.07129192629844587,-1.1068582395451312,0.12677758423367813,0.2928929223735712,-0.242445833343721
02100,-1.8867097617404327,-0.646292448331926,0.006341738112887452,0.6327776388945764,0.5069341758552396,0.17942685995097934,-1.0784286271800214
02105,-0.08174242953571927,-2.0668045573804195,-0.2802166117022975,0.5188873452613741,3.294027187604739,0.35721915502865254,-2.550220743222411
02110,-2.82016989783102,1.2694000641795897,-0.019109563025975718,-0.5840830359037438,0.6745731114681115,0.09796451592934902,-0.8893758638980516
02122,-0.950517465762092,0.3350857275626578,-0.0028533655371629366,-0.1189905863486738,0.11483332357656849,0.014836472983520924,-0.38440583319286187
02130,-1.550160736541348,0.8251558514118187,0.03668174101853179,0.3817643549330008,-0.025697660906695185,0.12040155977480177,-0.877831813807166
02150,-1.2331209556349514,2.0538914197890046,0.016033492224401886,0.30712677531557747,-0.14646053447027663,0.21595815747230174,-0.36896200490261893
02158,3.4471202020700153,2.5401970331984205,-0.20356532729818352,1.1040267764465728,0.4325465775454409,1.0649586879051782,-1.110470561866676
02164,1.8094036039926649,1.51047731901424,-0.2872739400811567,0.5762975010458186,1.885656207347381,0.7558233444170961,-0.3373220065775964
02170,-0.4011495507450461,1.6432681433427594,-0.010225110126460515,-0.1988083006997092,-0.5070460285886755,0.425029501828309,-0.2619639710329639
02180,1.3577652996024119,2.616138635980638,-0.11983027420628777,0.21765069108289686,0.5560741042592247,0.3972331745522777,-1.1518876323534175
02185,1.5732953038082074,2.937886007053918,-0.09358495321546868,2.411474646428082,1.1985426188793722,0.1267806637495652,-1.2050515245903377
02188,1.4786632461298552,2.631797711586149,-0.08953120044847637,0.42292714886476895,0.37984129432945235,0.35434109521885115,-1.5989362906320996
02195,-1.873658709058657,-1.921075849443247,0.09246617944020605,-0.942985051883844,0.03852774714510305,-0.7165085071539818,-1.0318189910423776
02198,0.3620991752710405,-0.4032576595936331,-0.1529735234271224,0.9507501192470168,1.5433060141710424,0.37822345354832443,-1.1894664977586449
02220,-2.395460018843509,0.527647109867979,-0.04620539245737952,0.31393120015817044,0.9839011930050418,0.3112472101274846,-1.1904051930918902
02230,-1.9868065259448422,1.0907267994298502,-0.004316236931555493,0.9842989503746618,0.06114926396992913,0.7504868778800036,-0.9532962422252554
02240,1.274083643135088,0.3766346641333758,-0.22124118483447777,-0.27662014408211216,0.8424416122521746,0.887291072267809,-0.18133227674673508
02275,-0.8040716750350011,-1.9754218120665932,-0.026230753746033526,-0.2144273363184766,0.07526389955170529,0.4560351106093876,-1.466547887478724
02282,-0.02234671552478157,-0.3286952443021523,0.021577978878723116,0.07414823267442751,0.06566142702434809,0.05001780567171525,-2.6924080857984176
02290,4.307207925701873,-0.43575124527952913,-0.4677611934419481,0.4225842543807947,3.1115873727442054,0.8172156020166569,-0.39450475301983307
04001,4.827239022914798,0.026084133695696777,-0.433560294048161,1.6859413756990054,3.3810950578707377,0.37870928920293706,0.0845050243130441
04003,-0.015445506895201614,0.11138434038980859,0.12610149601855564,0.202860437709095,-0.19939555069601825,-1.1946218118401288,-0.012790414942224652
04005,-0.9512684387731556,2.0489647001089017,-0.029931742622866422,0.6646565490737795,1.1183285726089145,-0.5000267474068195,0.20539172428343053
04007,0.5094834648390267,-1.6478177743977147,0.10419086005464172,1.1439207329631869,0.3024627201260461,-1.2362432110225616,-0.1506794232442868
04009,1.4599951038816326,1.6552679227003255,0.020631344668288434,0.9210271191796664,-0.25549742638525097,-0.2237540189183329,-0.41601640788603844
04011,1.6162561214326239,2.247796072906952,0.08381139629217142,-0.1503185903628638,-0.9701453721962916,-0.585987407984697,-0.4126361805422134
04012,1.5487384362718357,-2.9816080591152514,0.35304650672322313,1.7449321757567273,-0.5710283174392563,-3.0527986963315152,0.060425067978373895
04013,-1.635310876750314,1.8208853930971896,0.11882850575245753,0.7707957257066418,0.005586372056711236,-0.7346528432623673,-0.1372657913436132
04015,0.4047668691562784,-1.3685387769440844,0.28751109443623823,0.9751613962199387,-1.1061569051046947,-1.8296775957399805,-0.21295084384608196
04017,2.1630493610489827,0.34358073113408916,-0.09529108063735926,1.158569251284479,1.0460178942825755,-0.363294328055247,-0.10619871914266256
04019,-1.4976200151118526,0.8489232679561179,0.14772565773925306,0.38155443085991675,-0.00898454513708678,-1.1431569120684764,-0.07561000459596508
04021,0.10763591591239127,0.7761235920433768,0.19345314639172206,0.4233249941175492,-0.9024035096378804,-1.1785267886679034,-0.3056685936698797
04023,1.0319927849205375,1.358567707301548,0.10582443299051932,0.8235523505681662,-0.0379456506077459,-1.2442975055069505,0.014316514327864778
04025,-1.7575895430606794,-1.8535236299855782,0.2732836364928554,0.5360691540703744,-0.5230870968940333,-1.7617256593569277,-0.225727237829232
04027,1.4990892240073188,0.8965951960161442,0.11449945037013029,0.49913554201668286,-0.7442537241787507,-0.9157558316619288,-0.014118663214176022
05001,1.9023330477967744,-0.4856194569150188,-0.15641890596680463,-0.5953886536950433,0.5817712846873261,0.23272671266934372,-0.14009667157049321
05003,1.8862586101398415,-0.45419890281563285,-0.06494776682829972,0.831679739351986,0.18628741355142114,0.04668497299950783,0.11767812360062073
05005,-0.2508758522303031,-2.3461164827851797,0.12439982193860216,-0.007388600026357383,-0.5611011119134394,-0.8107757815595875,-0.028540570754721405
05007,-1.2953892782018248,1.376318237922457,-0.05562414941510763,-0.9090295912757698,0.3741207187466401,0.15853605119877767,-0.397620412518983
05009,0.5172415428104591,-0.031941907711353655,0.06609520478606178,-0.2722706458267425,-0.7960636969326421,-0.3222552112010749,-0.09207392789606879
05011,2.706515752424386,-0.16886087355461205,-0.161030318810427,-0.5560261096255578,0.0936610394398048,0.42142981897664394,0.40100012457348294
05013,2.3184651181724503,-0.3757093966158415,-0.0638231539660416,-0.5377526193478723,-0.3348947932820985,-0.035871991204285254,0.20601123007898897
05015,0.25749388520421485,-0.9120380599872627,-0.028523004329785044,-0.15387985921859412,0.14176715728971462,-0.13827546447544137,0.1261111589632695
05017,2.1817177680050626,-0.3805347395070085,-0.08028635808961673,0.6755001659982109,0.5645048380601749,-0.26248791090330675,0.1874027989344684
05019,0.9420850232332203,0.7432213004975848,-0.11331358718023944,-0.4912887679132737,0.6678633966790268,-0.1108245399538783,0.47041422925418896
05021,2.213395137656247,-0.8097481982234124,-0.1033892663441351,-0.9318577905990012,-0.21879925398466735,0.14725063538784888,0.44398719089629574
05023,0.38345307108058846,-1.7435510286427944,0.04417972017282365,-0.49236342718828147,-0.6072974237322306,-0.3080483191516256,0.08962576088930124
05025,1.9063595801428244,-0.5603467481016237,-0.12404571814629162,0.18225171501500886,0.5117132439885631,0.09567994441413605,0.4415638893291833
05027,1.0204894262615805,0.3483175298693782,-0.11532243312349388,0.6007489392229937,0.6992190473553362,0.26185365170021846,0.02562602845075758
05029,1.3399069471016773,-0.06367199034015417,-0.072021019693789,-0.0881754514211133,0.3083732940466389,-0.08992599541514429,-0.045096104278347406
05031,0.4194564510307459,1.589444691805124,-0.04059616133295506,-0.9240642453520431,-0.09893752682165587,-0.1396225451965398,0.34681881416761623
05033,1.2750951004029716,0.8154111431357782,-0.019089802799296215,-0.11914232364663047,-0.1798894535308373,-0.20497410994354415,0.011576440569918633
05035,2.0347378879355986,1.6317154859068688,-0.02463615633045856,-0.3864122759499715,-0.28208102305246596,-0.31673822815389746,-0.11856333150568871
05037,1.9809179623115734,0.15254924933272274,-0.049867823227505326,-0.30047141355564383,-0.28598963332511085,-0.040245836813131694,0.09315782753005285
05039,2.9230543573522576,-1.3487104407769572,-0.15027148861843,-0.01729361954819987,0.7846532974769705,-0.12057692670202147,0.08806214814432879
05041,2.7476306894884495,-0.11849338978137468,-0.14241448158453104,0.004547974402949229,0.6549637261810071,-0.034550602067766965,0.013113638333616331
05043,0.8098620752941523,0.49151571752678974,-0.05458928562920434,0.3214587241286262,0.3660304712677489,-0.14850329998081963,0.42362097439993474
05045,-0.3047543778061818,1.8719001739637775,-0.03454277044328241,-0.8612927030962811,0.03693162498612742,-0.10139384708793539,0.24469311802350846
05047,2.138785846294115,-0.4875005880794023,-0.11532602292960861,-0.08477279235274522,0.22676590682983516,0.28123375612707874,-0.4126789155135905
05049,1.9831960204970251,-1.771046149698568,-0.07276997374071043,0.4504906893104201,0.2614059289244814,-0.08373526464529932,0.2870955946768157
05051,0.21385171493879915,-0.6049427027336162,0.043566905364049766,-0.338984015138162,0.024528936773127112,-0.7453079360987694,-0.15503395208341683
05053,1.3307994170600557,0.42565939766628647,-0.035137124503929675,-0.13908579684251032,-0.16486111030521033,-0.09358899093113889,0.07552094956296887
05055,1.1880442184016706,0.706742485883275,-0.03618448647751287,-0.5805421739560974,-0.6931593466030138,0.3024466155766378,0.06487717419403932
05057,1.774914719351472,0.5096217260928996,-0.03192095418764678,0.1663929126069629,0.03846589098232837,-0.28165690819824574,-0.13286810988793601
05059,2.038964850838153,0.0017750825547896483,-0.10776743963803305,-0.012546849748034767,0.49434714857064127,-0.06703071211345822,-0.00838778212080691
05061,1.235300145969412,0.3373804056346507,-0.033785932029379705,0.6878410310101103,-0.10199855826554904,0.1541883460870625,-0.11977510977883683
05063,1.3636578236235188,0.0076450748148483095,-0.14050122076653165,0.1483625889207587,0.3110935926656749,0.6092048364771614,0.1649165564949129
05065,1.5858457289442993,-1.254010776888407,-0.033957382739262076,-0.2767200487332183,0.07199918050983474,-0.42865511426699476,0.32799093805172175
05067,2.2902642699120577,0.15271614597653413,-0.09315652656676211,-0.47675020818171077,-0.11496510168463758,0.14441425195198512,-0.07625379525198941
05069,2.3744428521588983,0.5198708184298177,-0.10707829757257625,-0.3234137350908684,0.6015869295097682,-0.3799033054893592,0.16117487588359736
05071,2.471471778918724,0.20778265359751621,-0.20927045221506346,0.007302138155347043,1.0908660698141026,0.3366921954836568,-0.14444753731652968
05073,2.6726954757718,-1.3635892684080781,-0.122315584021794,0.04410834519379759,0.47096903888104785,-0.050039387204592264,0.1424817201478193
05075,2.0275490202568873,0.10641054128536925,-0.049889028275745206,-0.6097800911574184,-0.33548557348387403,-0.10196724184031095,0.146461457839827
05077,2.9195534538580783,-0.022782305838496268,-0.07366952722134808,0.05472483427539173,-0.05089657570938379,-0.13534486436435186,0.07787299554239425
05079,3.377431232517305,0.04105070939335634,-0.2598202901980761,0.0559746387970194,0.8958478094828687,0.7816840089230989,-0.12431121855879351
05081,2.125723142921566,-0.39756510107048826,-0.07853273343867286,0.030920625238661563,0.2793248867842542,-0.2041629002759203,0.11385598947505733
05083,1.7573871868425388,-0.4351068603846719,-0.088890876049852,-0.12931504619314652,-0.065839798630381,0.2926225606264854,-0.0441744069161104
05085,0.8016934152656329,1.2908548395026445,-0.04435418133787112,-0.6226819067398646,-0.43963530985518456,0.25983824220877405,-0.09560002575624882
05087,1.302190369695281,-0.03931589590297629,-0.01670197909932513,-0.14929860120710758,-0.49995547548913866,0.08570940562483997,-0.16724874300929435
05089,0.34061847809000656,-1.5272806901546199,0.15008438132560298,0.16225893966598418,-0.9853230022699113,-0.8144457068069363,0.016555649302783648
05091,1.4281077338484962,0.968672385437234,0.0070358812700158264,0.16494095653402951,-0.33936854101130925,-0.269972199614472,-0.04698462260276669
05093,1.9657301054274856,1.2312567391671285,-0.030810028819299548,-0.34707338421142103,-0.47927413291633,-0.02857832032822506,-0.21362523217841445
05095,3.306224917872404,-1.1509158974928382,-0.1637124550774656,-1.159327851131701,0.5929541047066986,-0.26560175525166396,0.16216906109194104
05097,1.3994381617750196,-1.7709543145958977,-0.017909364989943066,0.4385270131242945,0.22652148001401878,-0.4563988983056973,0.29926036342141227
05099,2.7319560488928567,-0.7102132838261607,-0.1421459273052936,-0.39697556765788583,0.30911134880686686,0.15631725400260596,0.022247493787110897
05101,1.3603537496609068,-1.6140334297029737,-0.012377451724149034,0.4169389918409705,0.2789823199777811,-0.5511771962306167,0.26397659626210224
05103,1.7682605763535137,-0.125077398875929,-0.0006998733066969924,-0.07848529384268225,-0.3428274549378935,-0.31090686148456026,-0.1562539805966745
05105,1.4793430480757914,-0.043930556887163796,-0.03922472619926547,0.4298730307000476,0.245747315496098,-0.27871566607197157,0.10743622236172712
05107,2.526357906839174,0.10870602081375162,-0.09462691946244652,0.6649543286696252,0.5580902933909875,-0.2216000512383977,0.24028803874478658
05109,1.4340039692385265,-0.423658065563684,-0.10471175396269962,-0.13159681970881043,0.2685366771030477,0.1216778729276481,0.6043761735940397
05111,2.5639668038663332,0.39769196382629945,-0.04585783593329362,-0.29593240762274686,-0.4012790655105063,-0.12771893117134198,0.0789080997059708
05113,1.277083889633722,-0.6925330302917674,0.009794133386375563,-0.30782148523794256,-0.4505501353374661,-0.2971620073808997,0.10577236730823131
05115,0.8295568868040681,0.9669667648504188,-0.05479596783382784,-0.5656178044621073,0.00011934924853478204,-0.02090834073425252,0.028745664375644204
05117,1.81335593174256,-1.2052941914971875,-0.10135311258756367,0.21404973509674027,0.6239827562425476,-0.11924674996705491,0.06451938799974205
05119,-0.37198143233188496,1.2933106422912348,-0.035615273980935454,-0.6908630662534343,0.6691704746322343,-0.5701088228136861,0.21232312125478323
05121,1.6829683499573176,-0.03436578863718626,-0.05111239936677782,0.2733518802297508,0.1130131124586488,-0.1447266907612766,0.15378503248354441
05123,3.2450173442910715,0.49439822499439495,-0.1418245872507623,-0.1991480322455315,0.42751855620063095,-0.010720786128519106,-0.13303127163681341
05125,-0.09818987850385552,0.6950028255308336,0.0183080781345721,-0.7818567372279801,-0.26313599427801265,-0.3707966740637896,0.14005398396315075
05127,2.4129272070742127,-0.5198884836923116,-0.10998418617465705,0.19333013198123652,0.38047141585105426,0.062293806127431295,-0.20622364483591996
05129,2.2150386256979244,-1.5445881042311445,-0.09950082461883002,0.30465488757131476,0.6797617408320668,-0.3307345571833021,0.48799158912108237
05131,0.925903376492695,0.8763530585609589,-0.059135931291786056,-0.47529568126449195,0.18783786587167953,-0.15205632188684862,0.07279254721955374
05133,1.7512502753044508,0.9559953186456333,-0.07494981038713418,-0.00052204074228394,-0.6668604486501046,0.6689792843337746,0.14088503223865492
05135,2.210412147282003,-1.6344998874554344,-0.07245699397253792,-0.4709786685759296,-0.025239200417537785,-0.12122210689868432,0.08100629893941652
05137,1.6605658014538738,-2.075757928777571,-0.07460452995708285,-0.07928186133707188,0.31140162716715153,-0.16836974451477693,0.28176116563528436
05139,1.4478508260549492,-0.2472406107888615,-0.17353287417643645,-0.544522423753708,0.603519216131691,0.5124471109641145,-0.09207851240287407
05141,1.242966989280628,-1.7619492818544296,-0.05550588629531195,-0.3937800809842288,0.04684277967970822,-0.11328983536321964,0.2624594885759658
05143,-0.593643660763612,1.9612918136673483,-0.054930444125217304,-0.5591201226129723,0.3657428185738782,0.015653964388772725,-0.009552632344440651
05145,0.8987017012489876,0.6800120443110352,-0.05383676574774777,-0.6410781592059903,-0.2601427674227488,0.1694773066261807,0.0023441411313540298
05147,3.3179700404994454,-1.697941636055708,-0.2706388389137416,-0.5415320376033671,1.5871440999943403,0.03926752582112517,0.5009046636374919
05149,2.136398684792018,0.32540041469929204,-0.09185892168295669,-0.15658759902668498,0.008032094722901595,0.12171718384307242,0.0365162628164379
06001,-4.559869040535819,1.4975328618193617,0.030382306638322212,1.06333328768974,0.9074327845281943,0.10778522097363613,0.1912688577591435
06003,-2.4499236848368664,-1.3115562863762242,0.16473452175065634,-0.9568976213305252,-0.41661109503596705,-1.2188686001867544,0.6517230007943943
06005,-1.6972409099626176,-1.5322454430207806,0.17017349024225958,1.224155346649536,-1.1448645260886763,-0.12571390406487595,0.36493355876982675
06007,-1.693632220413395,0.758329448065066,0.10407662927816082,0.8623345179320488,-0.4544170940184277,-0.20307470967450128,0.35796180897229524
06009,-1.7247940528402725,-1.7752390964043119,0.1859255135019604,1.0915799473889458,-1.1584337512053233,-0.2934182031937856,0.33813271219331564
06011,0.4168630479408256,0.9451885369604832,-0.021072775614630085,1.7022507419041704,-0.27199123223664795,0.6173768039720412,0.0842920845054227
06013,-4.30117386154752,1.0162733256179188,0.06854824619199044,1.0402455835133404,0.2403868538810091,0.22432942797562958,0.3398806209684951
06015,-0.37044036407458175,0.6559933112014703,0.12779732472997668,1.0512013580955821,-1.3037474463410506,0.07188186079283075,0.11008653980849764
06017,-3.678783642993634,-0.5407606741770663,0.07029860919193226,0.9411325755945413,-0.047653155277656276,0.2841946195801792,0.48554878897604514
06019,-0.299109942778525,1.8043487675650893,0.007770930110124003,1.4091420740818532,-0.4243839966067376,0.4707434803542597,0.5619262953533409
06021,-0.0065468630036153936,0.832410713835238,0.05475550400775507,1.8824352673524698,-0.5715220792132163,0.3104471492738427,-0.003507751442887388
06023,-1.6878290937625458,0.6336618961227852,0.07144796261340194,0.9094120113843837,-0.22614657793974882,-0.10138126440203772,0.5850053478455391
06025,0.8725283657263377,2.198621436846959,0.10767317004341483,1.8874986436847225,-0.9998546239054503,-0.1575562020207426,0.4384739235269416
06027,-1.4126344873630685,-0.3916196152863553,0.12475664183143496,1.3438105078243647,-0.19891605808248988,-0.5642951376998392,0.40412516689817946
06029,0.3328613232265862,1.9410949540671463,-0.006584167534615968,1.0235166804050069,-0.8355752872425846,0.7209849601557997,0.4592731252045046
06031,0.4955941957505122,2.0592388383131044,0.0006519010036320586,1.5035133701389884,-0.9251912830183325,0.8350662239569551,0.36143289199195244
06033,0.03653365248541655,-0.339872259324976,0.12203917504770617,1.0862790682064585,-0.8237485438805625,-0.4281136425086356,0.39048997634155497
06035,0.4083479717952319,0.7656257583863593,-0.003887649129836806,0.9922766066910981,-0.9895099010080965,0.8789441632972154,0.11468879854015952
